px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
118.941	11.9857	2.45985	0.164633	0.238534	118.85	12.4063	118.628	12.2586	2.11648	0.0177712	0
120.698	12.2954	2.25847	0.300733	0.176642	120.695	12.2918	120.743	12.3289	2.21139	0.128528	0.0619892
120.698	12.2954	2.25847	0.300733	0.176642	120.934	12.1905	120.743	12.3289	2.21139	0.128528	0
123.548	12.8363	3.10963	-0.0275275	-0.134281	123.568	12.8297	122.95	12.5114	2.29835	0.246599	1.0921
123.548	12.8363	3.10963	-0.0275275	-0.134281	123.142	12.7694	122.95	12.5114	2.29835	0.246599	0
124.909	12.7717	2.3087	-0.127897	-0.10821	124.894	12.7743	125.242	12.8125	2.37624	0.369827	0.838535
124.909	12.7717	2.3087	-0.127897	-0.10821	125.376	12.9964	125.242	12.8125	2.37624	0.369827	0
127.836	13.3069	3.06491	0.625182	0.424384	127.853	13.3273	127.609	13.2365	2.44434	0.495787	1.62805
127.836	13.3069	3.06491	0.625182	0.424384	127.506	13.153	127.609	13.2365	2.44434	0.495787	0
129.944	13.7154	2.57236	0.285397	-0.037795	129.947	13.6963	130.042	13.7853	2.50232	0.621879	1.28971
129.944	13.7154	2.57236	0.285397	-0.037795	130.334	13.781	130.042	13.7853	2.50232	0.621879	0
132.091	14.5053	2.66134	0.315525	0.0029315	132.092	14.507	132.53	14.458	2.55028	0.74543	0.0124444
132.091	14.5053	2.66134	0.315525	0.0029315	132.447	14.3423	132.53	14.458	2.55028	0.74543	0
135.061	15.0498	3.25039	0.0417566	-0.164443	135.074	15.0475	135.066	15.2513	2.58865	0.863795	0.479187
135.061	15.0498	3.25039	0.0417566	-0.164443	135.127	14.6575	135.066	15.2513	2.58865	0.863795	0
137.563	16.2016	3.08218	0.581581	0.265568	137.561	16.2147	137.639	16.1592	2.61821	0.974442	0.768257
137.563	16.2016	3.08218	0.581581	0.265568	137.653	16.5145	137.639	16.1592	2.61821	0.974442	0
140.323	17.0193	3.14178	0.157151	-0.164136	140.331	17.008	140.242	17.1733	2.63994	1.07503	0.726367
140.323	17.0193	3.14178	0.157151	-0.164136	140.305	17.5379	140.242	17.1733	2.63994	1.07503	0
142.89	17.9836	3.13888	0.40396	0.0918176	142.888	17.9918	142.868	18.2829	2.65497	1.16346	0.267096
142.89	17.9836	3.13888	0.40396	0.0918176	142.626	18.1458	142.868	18.2829	2.65497	1.16346	0
145.391	19.161	3.20733	0.504721	0.0976209	145.392	19.1617	145.51	19.4754	2.66445	1.23795	0.00502252
145.391	19.161	3.20733	0.504721	0.0976209	145.789	19.3785	145.51	19.4754	2.66445	1.23795	0
148.244	20.4768	3.49118	0.373808	-0.0454354	148.251	20.4754	148.163	20.7364	2.66951	1.29702	0.164386
148.244	20.4768	3.49118	0.373808	-0.0454354	148.146	20.9376	148.163	20.7364	2.66951	1.29702	0
150.69	22.1086	3.41821	0.68506	0.177107	150.686	22.1142	150.825	22.0502	2.67111	1.33953	0.204523
150.69	22.1086	3.41821	0.68506	0.177107	150.649	21.8148	150.825	22.0502	2.67111	1.33953	0
153.416	23.4976	3.43895	0.378023	-0.126732	153.422	23.4909	153.491	23.3999	2.66999	1.3647	0.366986
153.416	23.4976	3.43895	0.378023	-0.126732	153.466	22.9115	153.491	23.3999	2.66999	1.3647	0
156.048	24.8049	3.42335	0.459649	0.00424985	156.047	24.8084	156.159	24.7682	2.66666	1.37208	0.0699086
156.048	24.8049	3.42335	0.459649	0.00424985	156.009	25.0678	156.159	24.7682	2.66666	1.37208	0
158.903	26.0312	3.54507	0.386955	-0.043551	158.905	26.0308	158.827	26.1372	2.66127	1.36157	0.0231176
158.903	26.0312	3.54507	0.386955	-0.043551	159.014	26.1903	158.827	26.1372	2.66127	1.36157	0
161.415	27.4228	3.4148	0.551942	0.0871359	161.412	27.4256	161.493	27.4891	2.65371	1.33344	0.0865284
161.415	27.4228	3.4148	0.551942	0.0871359	161.529	27.8454	161.493	27.4891	2.65371	1.33344	0
163.628	28.7714	3.17242	0.577215	0.0480248	163.625	28.7683	164.155	28.8064	2.64354	1.28825	0.0641396
163.628	28.7714	3.17242	0.577215	0.0480248	164.116	29.315	164.155	28.8064	2.64354	1.28825	0
166.816	30.2077	3.71669	0.252332	-0.187739	166.828	30.2062	166.809	30.0721	2.63006	1.22694	0.509762
166.816	30.2077	3.71669	0.252332	-0.187739	166.748	29.7121	166.809	30.0721	2.63006	1.22694	0
169.106	31.3664	3.26535	0.448387	0.0519784	169.097	31.3717	169.452	31.2706	2.61238	1.15075	0.486032
169.106	31.3664	3.26535	0.448387	0.0519784	169.345	30.7063	169.452	31.2706	2.61238	1.15075	0
172.169	32.3434	3.55115	0.228688	-0.117628	172.175	32.3404	172.079	32.3873	2.58945	1.06126	0.179849
172.169	32.3434	3.55115	0.228688	-0.117628	172.135	32.6666	172.079	32.3873	2.58945	1.06126	0
174.649	33.457	3.28638	0.456581	0.0984576	174.643	33.4625	174.685	33.4095	2.56021	0.960341	0.272131
174.649	33.457	3.28638	0.456581	0.0984576	174.474	33.9157	174.685	33.4095	2.56021	0.960341	0
177.031	34.2079	3.02534	0.286347	-0.0713168	177.03	34.2009	177.261	34.3262	2.52363	0.850119	0.188419
177.031	34.2079	3.02534	0.286347	-0.0713168	177.211	33.8467	177.261	34.3262	2.52363	0.850119	0
180.138	35.1393	3.53031	0.273636	-0.0358096	180.145	35.1423	179.799	35.1289	2.47883	0.732949	0.241638
180.138	35.1393	3.53031	0.273636	-0.0358096	179.543	35.4767	179.799	35.1289	2.47883	0.732949	0
182.604	35.7546	3.2192	0.226373	-0.043689	182.599	35.753	182.292	35.8114	2.42515	0.611338	0.110783
182.604	35.7546	3.2192	0.226373	-0.043689	182.047	36.2626	182.292	35.8114	2.42515	0.611338	0
184.738	36.5132	2.84138	0.361681	0.0678755	184.732	36.5155	184.73	36.37	2.36226	0.487877	0.184343
184.738	36.5132	2.84138	0.361681	0.0678755	184.833	36.1451	184.73	36.37	2.36226	0.487877	0
186.947	36.9475	2.6663	0.146293	-0.109161	186.946	36.9404	187.103	36.804	2.29017	0.365145	0.157804
186.947	36.9475	2.6663	0.146293	-0.109161	187.296	36.9375	187.103	36.804	2.29017	0.365145	0
189.462	37.4017	2.899	0.172357	-0.0259473	189.465	37.4052	189.401	37.1147	2.20928	0.245623	0.0776017
189.462	37.4017	2.899	0.172357	-0.0259473	189.738	36.951	189.401	37.1147	2.20928	0.245623	0
191.737	37.5659	2.7659	0.0330085	-0.0959151	191.735	37.5631	191.615	37.3064	2.12037	0.131591	0.0395124
191.737	37.5659	2.7659	0.0330085	-0.0959151	191.682	37.1147	191.615	37.3064	2.12037	0.131591	0
