px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.27301	-5.51643	-2.42926	-2.68879	-0.131365	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0
9.37457	-5.36503	-2.40132	-2.62522	-0.0552494	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	4.39673
9.48873	-5.3	-2.40132	-2.62825	-0.0552494	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0
9.61065	-5.20419	-2.44242	-2.62115	-0.0518992	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.461908
9.71638	-5.14336	-2.44242	-2.62375	-0.0518992	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0
9.81033	-5.00269	-2.40245	-2.55956	0.0232649	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	4.36316
9.92005	-4.92991	-2.40245	-2.55828	0.0232649	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0
10.0067	-4.77383	-2.37068	-2.48316	0.104854	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	4.78213
10.109	-4.69375	-2.37068	-2.4774	0.104854	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0
10.2048	-4.5453	-2.38716	-2.42955	0.144245	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	1.13067
10.3032	-4.45913	-2.38716	-2.42162	0.144245	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0
10.4053	-4.31914	-2.41845	-2.37821	0.179497	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	1.04825
10.4918	-4.23517	-2.41845	-2.36924	0.179497	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0
10.6243	-4.11783	-2.49501	-2.37404	0.153299	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	1.82546
10.7133	-4.03084	-2.49501	-2.36637	0.153299	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0
10.7408	-3.81535	-2.46193	-2.23444	0.290292	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	13.0023
10.8155	-3.71787	-2.46193	-2.21993	0.290292	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0
10.933	-3.60947	-2.52171	-2.24472	0.233847	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	3.68373
11.0106	-3.51058	-2.52171	-2.23303	0.233847	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0
11.0402	-3.30643	-2.52757	-2.12812	0.334484	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	6.9258
11.1058	-3.19856	-2.52757	-2.11137	0.334484	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0
11.1039	-2.94434	-2.55092	-1.95598	0.489532	11.1386	-2.78926	11.15	-2.8	0	2.73104	15.4974
11.1544	-2.81399	-2.55092	-1.92909	0.489532	11.141	-2.65084	11.15	-2.65	0	2.73102	0
11.1569	-2.60534	-2.59128	-1.82672	0.574164	11.1042	-2.54354	11.15	-2.55	0	1.81785	4.107
11.1904	-2.46713	-2.59128	-1.79513	0.574164	11.1497	-2.45904	11.15	-2.45	0	1.81785	0
11.286	-2.42216	-2.52899	-1.88416	0.428724	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	14.0051
11.3235	-2.30148	-2.52899	-1.8627	0.428724	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0
11.3312	-2.10621	-2.56654	-1.79135	0.479714	11.3117	-1.92025	11.35	-1.95	0	1.81854	2.03331
11.36	-1.96832	-2.56654	-1.76497	0.479714	11.3504	-1.8663	11.35	-1.85	0	1.81853	0
11.3755	-1.79708	-2.59433	-1.71707	0.503539	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.491411
11.3941	-1.6559	-2.59433	-1.68938	0.503539	11.3568	-1.53205	11.35	-1.55	0	2.72762	0
11.3113	-1.44684	-2.64121	-1.55128	0.637114	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	11.8165
11.3058	-1.30189	-2.64121	-1.51622	0.637114	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0
11.1785	-1.07853	-2.74934	-1.3545	0.792488	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	15.782
11.1429	-0.932013	-2.74934	-1.31096	0.792488	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0
11.0555	-0.773229	-2.80291	-1.22741	0.844935	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	1.99266
11.0057	-0.642549	-2.80291	-1.18518	0.844935	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0
10.8592	-0.462333	-2.93341	-1.05947	0.948261	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	8.54954
10.7846	-0.33633	-2.93341	-1.01206	0.948261	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0
10.6881	-0.217121	-2.92881	-0.95203	0.959622	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.163214
10.5916	-0.0885207	-2.92881	-0.899239	0.959622	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	0
10.4283	0.023797	-3.05618	-0.783577	1.05246	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	9.12185
10.3176	0.12869	-3.05618	-0.730965	1.05246	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0
10.2218	0.15456	-2.92618	-0.687366	1.03617	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	2.23466
10.1066	0.244589	-2.92618	-0.635465	1.03617	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	0
9.96922	0.276838	-2.91135	-0.5551	1.06806	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	1.77069
9.83147	0.357135	-2.91135	-0.496453	1.06806	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	0
9.65443	0.365333	-2.9532	-0.401318	1.11559	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	3.36749
9.51724	0.419396	-2.9532	-0.345453	1.11559	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0
9.40213	0.361221	-2.70252	-0.268699	1.11427	9.22819	0.16178	9.35	0.15	-1.81963	0	8.03123
9.25834	0.39643	-2.70252	-0.207462	1.11427	9.24456	0.139817	9.25	0.15	-1.81962	0	0
9.10235	0.39034	-2.75504	-0.132686	1.1354	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	1.53237
8.96589	0.404858	-2.75504	-0.0759275	1.1354	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0
8.82053	0.386418	-2.7779	-0.00683471	1.14798	8.84168	0.257617	8.8	0.25	-2.99995	0	0.55153
8.6822	0.38356	-2.7779	0.0505652	1.14798	8.65606	0.24536	8.65	0.25	-2.99994	0	0
8.52957	0.348157	-2.79328	0.121417	1.15881	8.43549	0.247188	8.5	0.25	-2.99323	0	0.367216
8.39172	0.327349	-2.79328	0.17949	1.15881	8.34184	0.250769	8.35	0.25	-2.9932	0	0
8.25076	0.274343	-2.76509	0.255544	1.16992	8.27073	0.243988	8.2	0.25	-2.73233	0	0.143763
8.10581	0.231456	-2.76509	0.319771	1.16992	8.03847	0.260731	8.05	0.25	-2.73234	0	0
7.96261	0.212202	-2.81732	0.355999	1.1489	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	0.64953
7.8327	0.159508	-2.81732	0.4134	1.1489	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0
7.65349	0.158149	-2.92752	0.419692	1.09695	7.46173	0.143776	7.6	0.15	-2.99599	0	3.40345
7.52189	0.0948668	-2.92752	0.474613	1.09695	7.45455	0.149294	7.45	0.15	-2.99596	0	0
7.42086	-0.0206635	-2.81719	0.583096	1.14925	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	4.51702
7.29485	-0.109899	-2.81719	0.646311	1.14925	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	0
7.15332	-0.101169	-2.85155	0.621358	1.06262	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	4.3965
7.02897	-0.19615	-2.85155	0.679853	1.06262	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0
6.99364	-0.377953	-2.72726	0.838782	1.17545	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	10.8145
6.89769	-0.492358	-2.72726	0.903324	1.17545	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0
6.71781	-0.414719	-2.74341	0.772849	0.968819	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	22.0327
6.62223	-0.512884	-2.74341	0.821349	0.968819	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0
6.56418	-0.69854	-2.72248	0.94956	1.05204	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	4.98898
6.48105	-0.822503	-2.72248	1.00737	1.05204	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0
6.43993	-0.995487	-2.7423	1.11655	1.11681	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	2.34633
6.38346	-1.12025	-2.7423	1.17244	1.11681	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0
6.30263	-1.26036	-2.75686	1.21918	1.09835	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.512691
6.25492	-1.40406	-2.75686	1.27962	1.09835	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0
6.30524	-1.66903	-2.88274	1.47681	1.26663	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	16.9503
6.29594	-1.82679	-2.88274	1.54637	1.26663	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0
6.3031	-1.94799	-2.8467	1.60463	1.26197	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.196008
6.31237	-2.09002	-2.8467	1.66783	1.26197	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0
6.32875	-2.20886	-2.76545	1.71385	1.22957	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.58962
6.35535	-2.35827	-2.76545	1.78144	1.22957	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0
6.41294	-2.52652	-2.81425	1.86686	1.25107	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.655699
6.46298	-2.67282	-2.81425	1.93574	1.25107	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0
6.46484	-2.74187	-2.57316	1.94716	1.17075	6.46538	-2.81029	6.45	-2.8	0	-2.72732	12.5854
6.52078	-2.87153	-2.57316	2.01155	1.17075	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0
6.55947	-3.0388	-2.65608	2.06492	1.16475	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	1.30266
6.63248	-3.1649	-2.65608	2.12899	1.16475	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	0
6.67702	-3.31451	-2.64169	2.16327	1.12963	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.76638
6.76136	-3.43213	-2.64169	2.22533	1.12963	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	0
6.79931	-3.57476	-2.5958	2.24732	1.08485	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	3.02718
6.89163	-3.68326	-2.5958	2.30705	1.08485	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	0
6.91381	-3.81476	-2.50862	2.3164	1.03252	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	4.8518
7.00959	-3.91301	-2.50862	2.37307	1.03252	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	0
7.01908	-4.0256	-2.37965	2.3718	0.978024	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	7.42974
7.10611	-4.10611	-2.37965	2.42071	0.978024	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	0
7.17017	-4.29826	-2.56072	2.4151	0.934459	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	6.27385
7.26755	-4.38095	-2.56072	2.4619	0.934459	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	0
7.29654	-4.50547	-2.48516	2.45706	0.88782	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	4.12299
7.39396	-4.58156	-2.48516	2.50141	0.88782	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	0
7.44126	-4.73548	-2.46301	2.49054	0.836582	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	3.12263
7.55026	-4.81473	-2.46301	2.53652	0.836582	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	0
7.62226	-5.02788	-2.68314	2.4993	0.773291	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	11.2623
7.73069	-5.10582	-2.68314	2.53797	0.773291	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	0
7.75694	-5.24525	-2.57302	2.51444	0.721983	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	6.11747
7.86189	-5.31849	-2.57302	2.55052	0.721983	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	0
7.92602	-5.51333	-2.66581	2.5144	0.661715	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	4.37217
8.04577	-5.59684	-2.66581	2.55083	0.661715	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	0
8.06927	-5.73751	-2.49906	2.52551	0.613858	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	8.67286
8.18217	-5.8146	-2.49906	2.55927	0.613858	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	0
8.24794	-5.99825	-2.54322	2.52423	0.560352	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	2.54845
8.36278	-6.0771	-2.54322	2.55509	0.560352	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0
8.45154	-6.27446	-2.65418	2.51855	0.508079	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	4.02593
8.57039	-6.3573	-2.65418	2.54644	0.508079	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0
8.61835	-6.53681	-2.61205	2.50574	0.457039	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	2.84377
8.73451	-6.62023	-2.61205	2.53091	0.457039	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	0
8.77242	-6.81714	-2.60053	2.47829	0.399589	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	2.70666
8.88533	-6.90331	-2.60053	2.50025	0.399589	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	0
8.92673	-7.09589	-2.63448	2.44889	0.34717	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	2.48317
9.02833	-7.17866	-2.63448	2.46627	0.34717	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0
9.05846	-7.36372	-2.6174	2.41723	0.297595	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	2.02777
9.16642	-7.45761	-2.6174	2.4336	0.297595	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	0
9.18741	-7.64631	-2.58831	2.38031	0.247153	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	2.07303
9.29051	-7.74319	-2.58831	2.3939	0.247153	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	0
9.31401	-7.93036	-2.57249	2.34282	0.200691	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	1.69043
9.41251	-8.03041	-2.57249	2.35384	0.200691	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0
9.45804	-8.20879	-2.65996	2.3164	0.168932	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	3.03381
9.54808	-8.3055	-2.65996	2.32485	0.168932	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0
9.56721	-8.48243	-2.67602	2.27792	0.13022	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	1.54691
9.65391	-8.58329	-2.67602	2.28444	0.13022	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0
9.63547	-8.77036	-2.54048	2.21483	0.071104	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	6.02888
9.71893	-8.8812	-2.54048	2.21874	0.071104	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0
9.73403	-9.05968	-2.5458	2.1733	0.0368443	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	1.04718
9.81289	-9.1743	-2.5458	2.17533	0.0368443	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0
9.8457	-9.3648	-2.58308	2.13529	0.0093972	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	1.07949
9.921	-9.48394	-2.58308	2.13581	0.0093972	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0
9.97222	-9.67763	-2.68201	2.1081	-0.00423729	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	2.48094
10.0403	-9.79226	-2.68201	2.10789	-0.00423729	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0
9.9896	-9.9755	-2.56019	2.02674	-0.0695153	9.75497	-10.1932	9.75	-10.2	0	-2.72857	4.93673
10.0507	-10.1012	-2.56019	2.02292	-0.0695153	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0
10.061	-10.2796	-2.59971	1.98757	-0.0876139	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.972456
10.1179	-10.4095	-2.59971	1.98276	-0.0876139	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0
10.0622	-10.5986	-2.52229	1.90139	-0.149274	9.86786	-10.8223	9.85	-10.8	0	-2.72846	3.06653
10.106	-10.7291	-2.52229	1.89319	-0.149274	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0
10.0718	-10.9122	-2.51267	1.83414	-0.186489	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.808153
10.1065	-11.0449	-2.51267	1.82388	-0.186489	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0
10.095	-11.2199	-2.55551	1.78831	-0.199855	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.696166
10.1214	-11.3441	-2.55551	1.7783	-0.199855	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0
10.0325	-11.5374	-2.49612	1.68197	-0.271858	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	3.64505
10.0461	-11.673	-2.49612	1.66702	-0.271858	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0
9.9384	-11.8585	-2.45341	1.56662	-0.344055	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	2.83594
9.93602	-11.9925	-2.45341	1.54769	-0.344055	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0
9.76544	-12.1723	-2.38656	1.40401	-0.455567	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	6.49332
9.74162	-12.3004	-2.38656	1.37897	-0.455567	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0
9.49503	-12.4646	-2.318	1.17817	-0.619137	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	12.661
9.444	-12.5806	-2.318	1.14412	-0.619137	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	0
9.20681	-12.7509	-2.33589	0.949105	-0.771178	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	9.75892
9.12967	-12.8529	-2.33589	0.906666	-0.771178	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	0
8.998	-12.947	-2.34352	0.821498	-0.812208	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.774236
8.90819	-13.0386	-2.34352	0.776852	-0.812208	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	0
8.75656	-13.1148	-2.35726	0.687677	-0.853174	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	1.06174
8.6546	-13.1942	-2.35726	0.640761	-0.853174	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	0
8.3226	-13.2703	-2.50874	0.392601	-1.05416	8.43462	-13.263	8.4	-13.15	-2.72644	0	20.8686
8.19386	-13.319	-2.50874	0.334603	-1.05416	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0
7.96724	-13.3357	-2.63075	0.183884	-1.15618	8.10139	-13.1447	8.1	-13.15	-3.00083	0	5.69794
7.8376	-13.3558	-2.63075	0.126092	-1.15618	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0
7.76693	-13.3617	-2.52944	0.106935	-1.1131	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	1.64504
7.62843	-13.3723	-2.52944	0.0456752	-1.1131	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0
7.41143	-13.3435	-2.66981	-0.0870243	-1.19396	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	6.00061
7.26586	-13.3261	-2.66981	-0.152736	-1.19396	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0
7.16704	-13.2993	-2.57992	-0.194865	-1.16651	7.19553	-13.2012	7.2	-13.15	-2.73035	0	1.33741
7.02922	-13.2677	-2.57992	-0.258951	-1.16651	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0
6.90222	-13.2299	-2.5536	-0.316706	-1.15764	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.155757
6.77046	-13.1824	-2.5536	-0.38038	-1.15764	6.672	-13.1364	6.65	-13.15	-3.63617	0	0
6.71395	-13.167	-2.3174	-0.394159	-1.08754	6.53838	-13.1322	6.55	-13.15	-1.81656	0	11.1164
6.59788	-13.115	-2.3174	-0.454027	-1.08754	6.46904	-13.1587	6.45	-13.15	-1.81657	0	0
6.4559	-13.0577	-2.33563	-0.511261	-1.08081	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.443861
6.34611	-12.9922	-2.33563	-0.570622	-1.08081	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	0
6.14108	-12.8955	-2.56147	-0.64438	-1.10622	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	6.5297
6.0311	-12.808	-2.56147	-0.70531	-1.10622	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0
5.92462	-12.753	-2.48486	-0.743737	-1.07889	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	1.80025
5.82701	-12.6584	-2.48486	-0.803052	-1.07889	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	0
5.65635	-12.576	-2.59868	-0.839069	-1.0638	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	1.48623
5.56429	-12.4679	-2.59868	-0.897498	-1.0638	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	0
5.42641	-12.3858	-2.6146	-0.928837	-1.04031	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.612462
5.3438	-12.2691	-2.6146	-0.986054	-1.04031	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0
5.22179	-12.1959	-2.62586	-1.00733	-1.01575	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.611164
5.15466	-12.0839	-2.62586	-1.05813	-1.01575	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0
5.08577	-12.0025	-2.52819	-1.09669	-1.00147	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	2.71005
5.03104	-11.8894	-2.52819	-1.14677	-1.00147	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0
4.83144	-11.7635	-2.75809	-1.1335	-0.955498	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	7.96457
4.77627	-11.6381	-2.75809	-1.18127	-0.955498	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0
4.74821	-11.5445	-2.60936	-1.23442	-0.957084	4.53697	-11.5591	4.55	-11.55	0	1.99749	5.14256
4.70825	-11.421	-2.60936	-1.28234	-0.957084	4.55238	-11.4548	4.55	-11.45	0	1.99746	0
4.51056	-11.2654	-2.87727	-1.2485	-0.888966	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	13.44
4.46444	-11.1152	-2.87727	-1.29739	-0.888966	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0
4.5376	-10.9845	-2.62819	-1.41089	-0.940318	4.39651	-10.8822	4.45	-10.95	0	1.81807	13.649
4.51849	-10.8421	-2.62819	-1.46261	-0.940318	4.45899	-10.8664	4.45	-10.85	0	1.81808	0
4.49618	-10.7105	-2.62509	-1.50653	-0.935057	4.493	-10.7885	4.45	-10.7	0	2.72865	0.0739601
4.49084	-10.5671	-2.62509	-1.55793	-0.935057	4.44058	-10.5544	4.45	-10.55	0	2.72864	0
4.48265	-10.4224	-2.6286	-1.6045	-0.931216	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.0306201
4.49146	-10.2788	-2.6286	-1.65578	-0.931216	4.44086	-10.2469	4.45	-10.25	0	2.72391	0
4.51345	-10.1403	-2.62214	-1.71019	-0.934317	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.0284258
4.53735	-9.99887	-2.62214	-1.76155	-0.934317	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0
4.58288	-9.84079	-2.63453	-1.82306	-0.941365	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.228251
4.62285	-9.70222	-2.63453	-1.87483	-0.941365	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0
4.69515	-9.55975	-2.64154	-1.94053	-0.951787	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.0818333
4.75129	-9.42647	-2.64154	-1.99284	-0.951787	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0
4.77808	-9.27651	-2.67491	-2.00304	-0.904227	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	1.58765
4.84317	-9.14507	-2.67491	-2.05279	-0.904227	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0
5.00094	-9.02073	-2.68285	-2.16697	-0.966557	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.83493
5.08711	-8.90136	-2.68285	-2.22017	-0.966557	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0
5.14283	-8.76488	-2.68856	-2.23146	-0.918556	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	1.31983
5.23639	-8.65104	-2.68856	-2.28193	-0.918556	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0
5.30895	-8.518	-2.6942	-2.29869	-0.878696	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	1.00496
5.41	-8.41032	-2.6942	-2.34696	-0.878696	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0
5.42161	-8.29622	-2.64542	-2.29623	-0.764726	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	8.25094
5.51135	-8.19907	-2.64542	-2.33454	-0.764726	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0
5.64551	-8.06083	-2.69683	-2.38374	-0.769824	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.742972
5.75524	-7.96149	-2.69683	-2.42607	-0.769824	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0
5.89592	-7.84195	-2.73886	-2.47441	-0.774788	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.363878
6.01596	-7.75158	-2.73886	-2.51698	-0.774788	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0
6.10484	-7.64083	-2.71879	-2.50974	-0.713611	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	2.66504
6.21583	-7.56262	-2.71879	-2.54543	-0.713611	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0
6.3198	-7.4425	-2.70267	-2.54068	-0.655773	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	2.43249
6.44362	-7.36082	-2.70267	-2.57673	-0.655773	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0
